content,label
"The Poet To Death

TARRY a while, O Death, I cannot die 
While yet my sweet life burgeons with its spring; 
Fair is my youth, and rich the echoing boughs 
Where dhadikulas sing. 


Tarry a while, O Death, I cannot die 
With all my blossoming hopes unharvested, 
My joys ungarnered, all my songs unsung, 
And all my tears unshed. 


Tarry a while, till I am satisfied 
Of love and grief, of earth and altering sky; 
Till all my human hungers are fulfilled, 
O Death, I cannot die! 
",0
"Come on let's reason
Even for a second
Let's reason about the things what take
Place of I and I and I in Africa
During the invasion
Some one gots to pay
Jah a go raid
Jah a go raid
You raid them Jah Jah raid them
Jah a go raid
You raid them Jah Jah You raid them
You raid them Jah Jah raid them
Jah a go raid
You raid then Jah Jah
He and them who take part in it
Who cause I and I blood fi run
In a River Jordan, beware
This is a must
Some one gots to pay, raid them Jah, Jah
Jah a go raid
Story come to bump yes Jah
Story come to bump
When they rape my sister sister
They kill my mother mother
They chop off my father father head
And my brother brother lose his leg
Some one got to pay
Jah a go raid
You raid them Jah Jah raid them
Jah a go raid
You raid them Jah Jah
You raid them Jah Jah
Jah a go raid
Jah a go raid
They did raid I and I without a cause
So Jah raid them for I and I
Yes with a cause you raid them Jah Jah
You raid them
Some one gots to pay
Some one gots to pay
Some one gots to pay Jah Jah
Jah a go raid
You raid them Jah Jah raid the
For I and I and I and I
You raid them Jah Jah
You raid them Jah Jah
Jah a go raid
You raid them Jah Jah",0
"Night Flights
 
 
I'm closer to the night sky
than to the earth below me
here amongst the peaceful stars
whose dazzling lights enclose me

I've sat upon the crescent moon
spoke of many wishes and dreams 
I've watched the glow of shooting stars
fall down in spiralled streams

I'm sure I saw the spherical shimmer
of other planets far beyond here
I sent subliminal thoughts to them
in the hope that they would answer

I cried tears of loss and happiness
for loved ones who breathe no more
I miss their presence in my life
and the times we shared before

I know that with times passage
hope will slowly flower and grow
I feel its touch within my soul
warming me and making me whole

I've spent many a night flying free
adrift in heavens splendour
I'll stay in this velvet blue haven
until the sun, my soul awakens
 ",1
"Uh huh, uh huh, uh huh
Southside, what y'all niggas know about the dirty South?
One time

Lord forgive me, for I've sinned
Over and over again just to stay on top
I recall memories, filled with sin
Over and over again
And again and again and again

When you hear talk of the Southside, you hear talk of the Team
See, niggas feared Prince and respected Preme
For all you slow motherfuckers, I'ma break it down iller
See, Preme was the business man and Prince was the killer
Remember, he used to push the bulletproof BM, uh huh
His hair'll get you seasick, I sat back and peeped shit
The roll with E-Z Wider and they ain't get blunted
Had the whole projects working for 50 on 500
As a youth, all I ever did was sell crack
I used to idolize Cat
Hurt me in my heart to hear that nigga snitched on Pap
How he go out like that?
Rumors in the hood was Just was snitching
I ain't believe that, pa, he helped me cop my first GSXR
Had the 4-runner, the Z, the 5 and the 3
Used to drive his truck through the hood dragging jet skis
From Gerald Wallace to Baby Wise, don't be surprised
Of how freely I throw out names of guys who dealt with pies
Like LA and Wise, L got shot in the neck, then told his connect
Them niggas who shot them got 'em for ten bricks
Fucking Dominicans, turned around and gave 'em more bricks

Lord forgive me, for I've sinned
Over and over again just to stay on top
I recall memories, filled with sin
Over and over again
And again and again and again

That first verse is just a dose of the shit that I'm on
Consider this the first chapter in the ghetto's Qu'ran
I know a lot of niggas that get dough like Bimmy and Joe
And Prince and Righteous from Hillside with the mole on his nose
Throughout my struggles in the hood, I started learning
Life's a bitch with a pretty face, but she burning
Man I'm a get cheese like Chaz then run through whips like Cigar
Gamble all the time like country-curly head Prince and Tah-Tah
Po-po under pressure too, they know what they facing
Go against crews like Bebo and killers like Pappy Mason
A lot of niggas I know been corrupted since birth
Enticed to rob nuns for fun, for everything they worth
I know some cats that held down whole complexes like Corley Wall
Together niggas stand and divided they fall
Round here, shook niggas they keep it in motion
Come around here with your Rollie, you can get robbed like Ocean
Lord knows, Tommy had Laurelton sold
Helicopters, Rolls Royces with Louis Vuitton interior
Might sound like I'm fantasizing, but son I'm dead serious
Montana was no dummy, brought business to wash the money
Had money out the ass, he politic like the Asian
Feds couldn't catch him dirty, so settled for tax evasion

Lord forgive me, for I've sinned
Over and over again just to stay on top
I recall memories, filled with sin
Over and over again
And again and again and again

Rest in peace to Rich and Ron, money what they was about, yo
The twins was from Queens but got crazy cream with Alpo
Throughout my time I heard tales of Himey, Frenchy
Jamaican Pauly, Duckie Corley
Ronnie Bumps and Chick... shit
A lot a niggas flow the way I flow
But ain't been in the game all their life so don't know who I know
Writing rhymes is the best way I express how I feel
If I ain't rich by twenty-six, I'll be dead or in jail
Coming up I heard sipping too much booze'll leave you confused
And if you watch the news you see players in this game that lose
I'm forgetting Lefty and Jazz, Pretty Tony and Lance
Head Lou, Mel son, Troy and E Money Bags
In a conversation over shrimp and lobster
At Benihana's, heard Chico stopped boxing, and started robbing diners
Shout out to Clarence and Clutch, Bob Dre, Black Will
If the flow don't kill you the MAC will

Lord forgive me, for I've sinned
Over and over again just to stay on top
I recall memories, filled with sin
Over and over again
And again and again and again",0
"I don't wanna live no more
Sometimes I hear death knockin' at my front door
I'm livin' every day like a hustle, another drug to juggle
Another day, another struggle (Right)
I don't wanna live no more
Sometimes I hear death knockin' at my front door
I'm livin' every day like a hustle, another drug to juggle
Another day, another struggle (Right)

I know how it feel to wake up fucked up
Pockets broke as hell, another rock to sell
People look at you like you's the user
Sellin' drugs to all the losers, mad buddha abuser
But they don't know about your stress-filled day
Baby on the way, mad bills to pay
That's why you drink Tanqueray, so you can reminisce
And wish you wasn't livin' so devilish, shit
I remember I was just like you
Smokin' blunts with my crew, flippin' over 62's
'Cause G-E-D wasn't B-I-G
I got P-A-I-D, that's why my moms hate me
She was forced to kick me out, no doubt
Then I figured out nicks went for 20s down South
Packed up my tools for my raw power move
Glock 19 for casket and flower moves
For chumps tryin' to stop my flow
And what they don't know will show on the autopsy
Went to see Papi to cop me a brick
Asked for some consignment, he wasn't tryin' to hear it
Smokin' mad Newports 'cause I'm due in court
For an assault that I caught in Bridgeport, New York
Catch me if you can like the Gingerbread Man
You better have your gat in hand, 'cause man

I don't wanna live no more
Sometimes I hear death knockin' at my front door
I'm livin' every day like a hustle, another drug to juggle
Another day, another struggle (Right)
I don't wanna live no more
Sometimes I hear death knockin' at my front door
I'm livin' every day like a hustle, another drug to juggle
Another day, another struggle (Right)

I had the master plan, I'm in the caravan on my way to Maryland
With my man Two-TECs to take over this projects
They call him Two-TECs, he tote two TECs
And when he start to bust, he like to ask, ""Who's next?""
I got my honey on the Amtrak with the crack
In the crack of her ass, two pounds of hash in the stash
I wait for hon to make some quick cash
I told her she could be lieutenant, bitch got gassed
At last, I'm literally loungin', black
Sittin' back, countin' double digit thousand stacks
Had to re-up, see what's up with my peeps
Toyota deal-athon had it cheap on the Jeeps
See who got smoked, what rumors was spread
Last I heard I was dead, with six to the head
Then I got the phone call, it couldn't hit me harder
We got infiltrated, like Nino at the Carter
Heard TEC got murdered in a town I never heard of
By some bitch named Alberta over nickel-plated burners
And my bitch swear to God she won't snitch
I told her when she hit the bricks I'll make the hooker rich
Conspiracy, she'll be home in three
Until then I looks out for the whole family
A true G, that's me, blowin' like a bubble
In the everyday struggle

I don't wanna live no more
Sometimes I hear death knockin' at my front door
I'm livin' every day like a hustle, another drug to juggle
Another day, another struggle (Right)
I don't wanna live no more
Sometimes I hear death knockin' at my front door
I'm livin' every day like a hustle, another drug to juggle
Another day, another struggle (Right)

I'm seein' body after body and our mayor Giuliani
Ain't tryin' to see no black man turn to John Gotti
My daughter use a potty so she's older now
Educated street knowledge, I'ma mold her now
Trick a little dough buyin' young girls fringes
Dealin' with the dope fiend binges, seein' syringes
In the veins, hard to explain how I maintain
The crack smoke make my brain feel so strange
Breakin' days on the set, no sweat
Drunk off Moët, can't bag yet because it's still wet
But when that dry, baggin' five at a time
I can clock about nine on the check cashin' line
I had the first and the third, rehearse, that's my word
Thick in the game, D's knew my first name
Should I quit? Shit no, even though they had me scared
Yo, they got a eight, I got a TEC with air holes

And that's just how the shit go in the struggle, motherfucker
Hah, come on, what you say?

I don't wanna live no more
Sometimes I hear death knockin' at my front door
I'm livin' every day like a hustle, another drug to juggle
Another day, another struggle (Right)
I don't wanna live no more
Sometimes I hear death knockin' at my front door
I'm livin' every day like a hustle, another drug to juggle
Another day, another struggle (Right)
I don't wanna live no more
Sometimes I hear death knockin' at my front door
I'm livin' every day like a hustle, another drug to juggle
Another day, another struggle (Right)
I don't wanna live no more
Sometimes I hear death knockin' at my front door
I'm livin' every day like a hustle, another drug to juggle
Another day, another struggle (Right)

Junior M.A.F.I.A. right
Yeah, rock on, woo!
Biggie Smalls, right
Junior M.A.F.I.A",0
"Get a life, get a grip
Get away somewhere, take a trip
Take a break, take control
Take advice from someone you know

Come on over, come on in
Pull up a seat, take a load off your feet
Come on over, come on in
You can unwind, take a load off your mind

Make a wish, make a move
Make up your mind, you can choose
When you're up, when you're down
When you need a laugh come around

Come on over, come on in
Pull up a seat, take a load off your feet
Come on over, come on in
You can unwind, take a load off your mind

Oh, oh, oh

Be a winner, be a star
Be happy to be who you are
Got to be yourself, gotta make a plan
Got to go for it while you can

Come on over, come on in
Pull up a seat, take a load off your feet
Come on over, come on in
You can unwind, take a load off your mind

Get a life, get a grip
Get away somewhere, take a trip
Take a break, take control
Take advice from someone you know

Come on over, come on in
Pull up a seat, take a load off your feet
Come on over, come on in
You can unwind, take a load off your mind

Oh, oh, oh",1
"Well, excuse me
But I think you've got my chair
No, that one is not taken
I don't mind if you sit here, I'll be glad to share
Yeah, it's usually packed here on Friday nights
Oh, if you don't mind, could I talk you out of a light?

Well, thank you, could I drink you a buy?
Oh, listen to me, what I mean is can I buy you a drink?
Anything you please
Oh, you're welcome, well, I don't think I caught your name
Are you waiting for someone to meet you here?
Well, that makes two of us, glad you came

No, I don't know the name of the band, but they're good
Aren't they, would you like to dance?
Yeah, I like this song too, it reminds me of you and me
Baby, do you think there is a chance
That later on I could drive you home?
No, I do not mind at all
Oh, I like you too, and to tell you the truth
That was not my chair after all
Oh, I like you too, and to tell you the truth
That was not my chair after all",1
"I came here from the city
A thousand miles away
I came just for a little while
You know I never meant to stay
I meant to take my pleasure
Have a good time and be gone
But I fell in love with a lady
Now I sing a mountain song
I listened to the music
Of the night wind in the pines
I saw the quiet slendour
Of a field of columbine
I skied on crystal pathways
To a mountain peak so tall
And I walked the mighty summits
With the one who made it all
And I fell in love with a lady
'Cause I've seen her at her best
And I've walked her wild and rugged paths
Through her open wilderness
And now I never can betray her
Steal her riches and be gone
'Cause when you love a mountain lady
You're gonna sing a mountain song
Now people come from everywhere
To see what they can find
And some take lots of pictures
And some just take their time
But they're some who take her beauty
That can't be bought or sold
And they think of only money
While destroying wealth untold
But you fall in love with a lady
When you've slept upon her breast
And I've walked her wild and rugged paths
To her open wilderness
And you never can betray her
Steal her riches and be gone
'Cause when you love a mountain lady
You're gonna sing a mountain song",1
"Oooh noo-ohhh, noo-ohhh
Oooh noo-ohhh, noo-ohhh!
Oooh noo-ohhh, noo-ohhh
Oooh noo-ohhh, noo-ohhh!

It ain't all good, and that's the truth
Thangs ain't goin' like you think they should, it's all on you
It ain't all good, and that's the truth
Thangs ain't goin' like you think they should, it's all on you

I don't care about what you think you see
The things you want to know when you look at me
God knows I done been through and paid my dues
Can't change how you feel, 'cause it's all on you, woah, oh, yeah

I wish that, you could be a little bit more upfront
Weigh the situation how you want (right)
The loving that you claim is just a four letter word
The third letter's inviting so visualize the verb
You curve thought waves when you're handling the candelabra
So you sitting on the baby grand
Transmitting like you're made of man
But you paint a funny face like a chick
When I see you I'ma tell you quick that uhh

It ain't all good, and that's the truth
Thangs ain't goin' like you think they should, it's all on you
It ain't all good, and that's the truth

I can't believe we built this large pizza pie together
No pepperoni
Yeah you wanted extra cheese, sometimes I gave you extras
How we divided slices like the Red Sea theory
I was Moses hopelessly scorned by your thorn zapora
Tried to bring that fairy-tale life, you wanted horror
But my microscope couldn't see or cope with that
I had to bolt from that, and left you dead in the sea
It's better for me, I'm satisfied with repping for D

We were certified hot, then dropped to lukewarm
Now we back up in the spot, claiming never been gone
Niggas who cut us off, wanna reattach us now
(Them girls who brushed us off, say they want some #'s to dial)
Yeah I give that ass a number, and some lumber to pile
Now catch a curve from my kick (or show me loving by brick)
So stick to the same plan, don't come shaking my hand
Like we peeps, it ain't beef but be sure to understand
Between us, it ain't all

It ain't all good, and that's the truth
Thangs ain't goin' like you think they should, it's all on you
It ain't all good, and that's the truth
Thangs ain't goin' like you think they should, it's all on you

You see them kids be scheming on what we done copped
Always out there scheming!
They steady fiending for the moment they can get us off the block
Why they always fiending?
Your people might have your back, but you need to watch your front
Indeed, ain't nothing guaranteed
That's the truth! Things ain't goin' like you think they should
A lot say they wanna walk in my size 10's
Alright then; here's a pair
Lace 'em up tight then you might feel what was dealt to me
You see ain't no young boys up in here; keep a clear head
Trying to keep my pockets on stuffed, like deer heads
Upon the wall, so all the gall we get from y'all don't phase
So mind your biz and walk away
'Cause I'm never gonna let you up inside my maze

I don't care about what you think you see
The things you want to know when you look at me
God knows I done been through and paid my dues
Can't change how you feel, 'cause it's all on you, woah, oh, yeah

It ain't all good, and that's the truth
Thangs ain't goin' like you think they should, it's all on you
It ain't all good, and that's the truth
Thangs ain't goin' like you think they should, it's all on you",0
"
The Gardener LV: It Was Mid-Day 

It was mid-day when you went 
away .
The sun was strong in the sky.
I had done my work and sat alone
on my balcony when you went away.
Fitful gusts came winnowing
through the smells of may distant
fields.
The doves cooed tireless in the shade,
and a bee strayed in my room hum-
ming the news of many distant fields.
The village slept in the noonday
heat. The road lay deserted.
In sudden fits the rustling of the
leaves rose and died.
I gazed at the sky and wove in the 
blue the letters of a name I had known,
while the village slept in the noonday
heat.
I had forgotten to braid my hair.
The languid breeze played with it upon
my cheek.
The river ran unruffled under the
shady bank.
The lazy white clouds did not move.
I had forgotten to braid my hair.
It was mid-day when you went 
away.
The dust of the road was hot and
the fields panting.
The doves cooed among the dense
leaves.
I was alone in my balcony when you
went away.
",0
"The sun is fading away
That's the end of the day
As the June light turns to moonlight
I'll be on my way
Just one kiss and I'll go
Don't hide the tears that don't show
As the June light turns to moonlight
I'll be on my way
To where the winds don't blow
And golden rivers flow
This way I will go
They were right, I was wrong
True love didn't last long
As the June light turns to moonlight
I'll be on my way
To where the winds don't blow
And golden rivers flow
This way I will go
They were right, I was wrong
True love didn't last long
As the June light turns to moonlight
I'll be on my way",0
"It Hurts Me

It hurts me to hear you crying,
it hurts me that you have thoughts of dying.

I know you need a friend,
so I'll be with you till the very end.

I'll be with you through thick and thin,
and this fight I promise we'll win.

I hope you know I'll always be there,
you no longer have to live in despair.

I just want you to know,
the love that I have to show.
",0
"Sorry, my mask fell, what emotion was I wearing?

Since the day I was born
humanity always hated me
Anytime I accomplish something
The critics always slated for free
Speaking of this weak flow
And of each illiterate rhyme
Always hearing ""Last in Show""
So I retained every word of mine...


But, look at me now, every rhyme will be sublime
And this flow of corrupt power runs the show
So now they call it another crime 
To express the feelings I don't know
To write emotions in lifes spare time
And for each new critic who trys to dictate
Another tear sheds, emotions slow
Defenses shatter, breaking I let go.


Wake as essence torn asunder under bright stars
Minds obscured in this black I call mine
Mental blacklists entwine with physical scars
Losing control waiting for god's loving light to shine
Stepping forward, critics rejoice, with headlights and black cars



                                                                ",0
"Picture myself as a thin white child
Back to the day I was born on
They slapped me into line as it crossed my mind
I've felt better
I've felt worse
This is my life and it's all very well
But never never never again, oh
As they say ""We've been robbed""
And don't you know that this time
Love, just love yourself like no one else
Love, it's enough
They can say what they like but they still can't take that
Distance myself from the things I'd like but
Everyone has something I need
Don't let me wake up & find
All those others leaving me behind
If you don't have a clue about life
Then I'm happy to say
Neither have I although
I'm not going to shrug my shoulders & suck my thumb
This time
Cos there's something I deserve
Love, just love yourself like no one else
Love, it's enough
They can say what they like but they still can't take that
Picture my house in a postcard town
Picture a bomb in the sky
History at your door
Who could ask for more?
I've felt better
So kill me with love
Just love yourself like no one else
Love, it's enough
They can say what they like but they still can't take that
Time's so scarce where I come from
Let them say what they like
Cos they still can't take your love",1
"The Gardener XIX: You Walked 

You walked by the riverside path
with the full pitcher upon your hip.
Why did you swiftly turn your face
and peep at me through your fluttering
veil?
That gleaming look from the dark
came upon me like a breeze that sends 
a shiver through the rippling water
and sweeps away to the shadowy
shore.
It came to me like the bird of the
evening that hurriedly flies across the
lampless room from the one open 
window to the other, and disappears
in the night.
You are hidden as a star behind the
hills, and I am a passer-by upon the 
road.
But why did you stop for a moment
and glance at my face through your
veil while you walked by the river-
side path with the full pitcher upon
your hip?
",1
"Love, Laughter, And You  


 
Three things that make my life complete
Are love, laughter, and you, my sweet
The laughter has lasted since day one
Loving you darling, has been so much fun

Whether it's giggles at the kitchen table
Or all out laughter wherever we're able
Each and every laugh, a symbol of our love
You're my everything, all I ever dreamt of

Our love, now that's a bit more serious
Shining through when our laughter is delirious
Starting the day with love's tenderness
Saying goodnight with a sweet caress

Love, laughter, and of course you.
You bring into my life the other two
From the day we met, and for every single day
Love and laughter in our lives will stay 

",1
"Another Paradise Lost

One sleepy summer afternoon, while helping
myself to a glass of chilled water, I saw a
snake lying curled under the fridge. It could
have been a very poisonous cobra. Very

quickly, I chose my mode of attack: Acid.
Staggering, I reached for the glass bottle
so that I could pour the yellow-green cheap
acid on its slimy body, burning it to death.

“Stop it”, the snake hissed in pure Tamil
connecting with me in the language of
my prayer and poetry. “I am an exile.”
And I configured mental images of political

refugees. It wriggled out and I saw that
it was balding, almost Rushdie-like, perhaps
with a death sentence too. Controversy was a
crowd pulling catch-phrase, to which I dutifully

succumbed. Acid bottle in hand, I heard the
snake preach to me about living in detachment.
“The perfection of life is when you do not
know the difference between yielding and

resisting.” The scrawny being writhed further
and told me of rebirth and reincarnation. Being
a writer I really wanted to take notes. Instead
I began arguing. “Shut up”, the snake said to me,

“Karma and the whole stuff that follows it is just
bunkum. You, a crazed agnostic, disagree because
of borrowed ideas.” Sharp movements of the red
tongue terrified me. Almost sensing my fear, it

said, “You could never challenge what you do
not comprehend.” The snake spoke in circles, in
patterns that could only resemble a snake
swallowing its tail. Whatever. And then it

occurred to me: Speech was the oldest trap,
the charming deceiver, persuasion’s weapon
and Satan’s first area of expertise. “Stop it”,
this time I said the words. “Tell me just your

story. Save the cant and rant for critical times.”
My acidic tone gained me a menacing status
and I continued, “You are a mean serpent.
Instigator. Trouble-maker. Sly liar. Undulating

temptation-provider. Unworthy reminder
of the seduction of strength over matter.” It
protested in a booming resonant voice, “No, I
am not any of this. I am just an exile, from

paradise. Because of your Catholic upbringing,
you don’t even know about the paradise lost
in Hinduism.” Who bothered for history or
heritage, except shriveling snakes and failed

writers? At least, we both had something in
common. “Look here comrade, my credentials
are different. In heaven, I was an activist. An
avid dissenter. Before the accession to heaven,

long long ago, I was a mighty monarch on earth,
feared and respected. I was Nahusa the Great.
My subjects were happy, the kingdom prosperous.
And I ruled for twelve thousand years, until the day

when I decided that I could take leave of life. In
heaven too, I was venerated. But one question had
plagued me all the years of my long life, and it still
tormented me in heaven. I wanted to know why

caste was there, why people suffered because of
their karmas. I questioned the Gods, and the learned
sages there. I asked them what would happen if an
high-born did manual work just like the low-born.

I worried about the division of labor, this disparity
in dreams and destinies. You could say I was a rebel
pleading for liberty-equality-fraternity. I had a riotous
history of revolution. The Gods plotted against me,

decided that I was trouble. I was cursed to turn into
a vile snake. I was banished from paradise. For sixty
million years, I shall roam the earth, and then I may
return.” This was a different case of the paradise lost.

In this tale, there was no forbidden fruit, no second
fickle-minded woman. Tradition triumphed over reason
and the good were cast away. I let the serpent go,
happy that he had given my hungry mind a story, or

perhaps, a poem to be written on unfair days. I began
to respect snakes — the challengers of hierarchy.
While I gave him the freedom of safe passage
I vowed never to kill serpents. Much later

I realized brutally that this was just another
occupational hazard for choosing a life
where I was to be showing solidarity
with activists and dissenters.




",0
"Mohandas Karamchand


“Generations to come will scarcely
believe that such a one as this walked
the earth in flesh and blood.”
   —Albert Einstein

Who? Who? Who?
Mahatma. Sorry no.
Truth. Non-violence.
Stop it. Enough taboo.

That trash is long overdue.
You need a thorough review.
Your tax-free salt stimulated our wounds
We gonna sue you, the Congress shoe.

Gone half-cuckoo, you called us names,
You dubbed us pariahs—“Harijans”
goody-goody guys of a bigot god
Ram Ram Hey Ram—boo.

Don’t ever act like a holy saint.
we can see through you, impure you.
Remember, how you dealt with your poor wife.
But, they wrote your books, they made your life.

They stuffed you up, the imposter true.
And sew you up—filled you with virtue
and gave you all that glossy deeds
enough reason we still lick you.

You knew, you bloody well knew,
Caste won’t go, they wouldn’t let it go.
It haunts us now, the way you do
with a spooky stick, a eerie laugh or two.

But they killed you, the naked you,
your blood with mud was gooey goo.
Sadist fool, you killed your body
many times before this too.

Bapu, bapu, you big fraud, we hate you.



",0
"Kick off shoes, jump on the jock
Listen to the Jam Master as he starts to rock
His name is Jay and he's on his way
To be the best DJ in the US of A
J-a-y are the letters of his name
Cutting and scratching are the aspects of his game
So check out the Master as he cuts these jams
And look at us with the mics in our hands
Then take a count, 1 2 3
Jam Master Jay, Run-D.M.C
He's Jam Master Jay, the big beat blaster
He gets better cause he knows he has to
In '84 he'll be a little faster
And only practice makes a real Jam Master
We're live as can be but we're not singing the blues
We got to tell all y'all the good news
The good news is that there is a crew
Not 5, not 4, not 3, just 2
2 MC's who are claiming the fame
And all other things won't be the same
Beacause it's about time for a brand new group
Run-D.M.C. to put you up on the scoop
We make the fly girls scream in ecstacy
We rock the freshest rhymes at a party
We put all the fellas in a daze
It's everyone that we amaze
And we got the master of a disco scratch
There's not a break that he can't catch
Jam Master Jay that is his name
And all wild DJ's he will tame
Behind the turntables is where he stands
Then there is the movement of his hands
So when asked who's the best, y'all should say:
""Run-D.M.C. and Jam Master Jay""
Jam Master Jay is the one in charge
It's up to him to rock beats that are truly large
He is the master of the scratch and cut
So move your arms, so move your legs
So won't you move your butt
We're not talking ground, we're not talking sky
We're not talking low, we're not talking high
We're not talking big, we're not talking small
We want all of the people on off the wall
We're not talking night, we're not talking day
But we're talking bout Jam Master Jay",1
"You Better Be Ready For Me.....

Hey you! Yeah, I'm talking to you, ""Dad""!
Where were you when I needed you the most in my life?
You were never at my side,
You just wanted a carefree life.
Where were you when I was growing up?
You were busy starting over, 
Drinking from your golden cup.
Did you pretend that I don't exist anymore,
As you were finding someone new?
Well, I hope you cherish everyday you live,
Because I'm coming for you.
Never at a birthday nor graduation,
You didn't care for me, that's clear.
I hope you have a good story for this,
Because it's one I'm dying to hear.


",0
"Never Let Go Of Hope 

One day you will see that it all has finally come together. 

What you have always wished for has finally come to be. 

You will look back and laugh at what has passed and you will ask yourself,
""How did I get through all of that?"" 

Just never let go of hope. 

Just never quit dreaming. 

And never let love depart from your life. 


",1
"Where are you going I don't mind
I've killed my world and I've killed my time
So where do I go what do I see
I see many people coming after me
So where are you going to I don't mind
If I live too long I'm afraid I'll die
So I will follow you wherever you go
If your offered hand is still open to me

Strangers on this road we are on
We are not two we are one

So you've been where I've just come
From the land that brings losers on
So we will share this road we walk
And mind our mouths and beware our talk
'Till peace we find tell you what I'll do
All the things that I own I will share with you
And, if I feel tomorrow, like, I feel today
We'll take what we want and give the rest away

Strangers on this road we are on
We are not two we are one

Holy man and holy priest
This love of life makes me weak at my knees
And when we get there make your play
'Cos soon I feel you're gonna carry us away
In a promised lie you made us believe
For many men there is so much grief
And my mind is proud but it aches with rage
And, if I live too long I'm afraid I'll die

Strangers on this road we are on
We are not two we are one
Strangers on this road we are on
We are not two we are one",0
"You can run on for a long time
Run on for a long time
Run on for a long time
Sooner or later, God'll cut you down
Sooner or later, God'll cut you down

Go tell that long tongue liar
Go and tell that midnight rider
Tell the rambler, the gambler, the back biter
Tell them that God's gonna cut 'em down
Tell them that God's gonna cut 'em down

Well my goodness gracious, let me tell you the news
My head's been wet with the midnight dew
I've been down on bended knee, talkin' to the man from Galilee
He spoke to me in the voice so sweet
I thought I heard the shuffle of the angel's feet
He called my name and my heart stood still
When he said, ""John, go do My will!""

Go tell that long tongue liar
Go and tell that midnight rider
Tell the rambler, the gambler, the back biter
Tell them that God's gonna cut 'em down
Tell them that God's gonna cut 'em down

You can run on for a long time
Run on for a long time
Run on for a long time
Sooner or later, God'll cut you down
Sooner or later, God'll cut you down

Well, you may throw your rock and hide your hand
Workin' in the dark against your fellow man
But as sure as God made black and white
What's done in the dark will be brought to the light

You can run on for a long time
Run on for a long time
Run on for a long time
Sooner or later, God'll cut you down
Sooner or later, God'll cut you down

Go tell that long tongue liar
Go and tell that midnight rider
Tell the rambler, the gambler, the back biter
Tell them that God's gonna cut 'em down
Tell them that God's gonna cut 'em down",0
"I remember, wasn't so long ago
We had a one room shack and the livin' was low
And my mama by herself raised me and my bro
Wasn't easy, but we did it with the little that go
Worked hard, got us up for school every day
And kept her eyes on the stars when the skies were gray
Gave us pride to survive, really showed us the way
Now I really understood what she was tryin' to say

She said, ""Son there'll be times when the tides are high
And the boat may be rocky, you can cry
Just never give up
You can never give up,"" uh-uh
In this life you could lead if you only believe
And in order to achieve what you need
You can never give up
You can never give up

And this hope
That keep me holding on
On and on
And this hope
That makes me carry on
On and on

Boom-boom, couldn't have made it alone
I got a wonderful life, two kids on my own
With a strong foundation that was carved in stone
And my mama for the love that made my house a home
Made me wonder some time if this was meant to be
All this for a humble little guy like me
And all I ever really wanted was a family
To teach my kids the same value that she gave to me

She said, 'Son there'll be times when the tides are high
And the boat may be rocky, you can cry
Just never give up
You can never give up,' uh-uh
In this life you could lead if you only believe
And in order to achieve what you need
You can never give up
You can never give up

And this hope
That keep me holding on
And on
And this hope
That makes me carry on
On and on

We nah turn no stepper, things a go better
Never let yourself be overcome by pressure
Cool yah me bredda, have faith instead a
Sid-dung and a watch and all a fight one another
Blaze like fire,we nah go retire
God nah sleep and a within him we inspire
We have to reach higher for what we require
We have to make our mark before the time expire

And this hope
That keep me holding on
And on
And this hope
That makes me carry on
On and on
And this hope
That keep me holding on
And on
And this hope
That makes me carry on
On and on

There's hope, yeah
Hope keeps it alive, yeah, uh
Hope keeps it alive, yeah, uh
And it strikes an iron, uh
Hope keeps it alive, yeah, yeah
Hope keeps it alive, yeah
Only the strong survive, yeah
Keep it carry on, keep it carry on, yeah
Uh-uh
I'll keep it carry on, yeah
I gotta carry on, gotta carry on and be strong
Uh-uh-uh
Yeah, yeah, yeah, uh-uh",1
"0-0-7
0-0-7
At ocean eleven
And now rudeboys a go wail
'Cause them out of jail
Rudeboys cannot fail
Cause them must get bail

Dem a loot, dem a shoot, dem a wail
A Shanty Town
Dem a loot, dem a shoot, dem a wail
A Shanty Town
Dem rude boys deh pon probation
A Shanty Town
Them a rude boy a bomb up the town
A Shanty Town


0-0-7
0-0-7
At ocean eleven
And now rudeboys a go wail
Cause them out of jail
Rudeboys cannot fail
Cause them must get bail

Dem a loot, dem a shoot, dem a wail
A Shanty Town
Dem a loot, dem a shoot, dem a wail
A Shanty Town
Dem rude boys deh pon probation
A Shanty Town
Them a rude boy a bomb up the town
A Shanty Town

Police get taller
A Shanty Town
Soldier get longer
A Shanty Town
Rudeboy a weep and a wail
A Shanty Town
Rude boys a weep and a wail
A Shanty Town",0
