content,label
"In The Forest

HERE, O my heart, let us burn the dear dreams that are dead, 
Here in this wood let us fashion a funeral pyre 
Of fallen white petals and leaves that are mellow and red, 
Here let us burn them in noon's flaming torches of fire. 


We are weary, my heart, we are weary, so long we have borne 
The heavy loved burden of dreams that are dead, let us rest, 
Let us scatter their ashes away, for a while let us mourn; 
We will rest, O my heart, till the shadows are gray in the west. 

But soon we must rise, O my heart, we must wander again 
Into the war of the world and the strife of the throng; 
Let us rise, O my heart, let us gather the dreams that remain, 
We will conquer the sorrow of life with the sorrow of song. ",0
"Indian Dancer

EYES ravished with rapture, celestially panting, what passionate bosoms aflaming with fire 
Drink deep of the hush of the hyacinth heavens that glimmer around them in fountains of light; 
O wild and entrancing the strain of keen music that cleaveth the stars like a wail of desire, 
And beautiful dancers with houri-like faces bewitch the voluptuous watches of night.


The scents of red roses and sandalwood flutter and die in the maze of their gem-tangled hair, 
And smiles are entwining like magical serpents the poppies of lips that are opiate-sweet; 
Their glittering garments of purple are burning like tremulous dawns in the quivering air, 
And exquisite, subtle and slow are the tinkle and tread of their rhythmical, slumber-soft feet.


Now silent, now singing and swaying and swinging, like blossoms that bend to the breezes or showers, 
Now wantonly winding, they flash, now they falter, and, lingering, languish in radiant choir; 
Their jewel-girt arms and warm, wavering, lily-long fingers enchant through melodious hours, 
Eyes ravished with rapture, celestially panting, what passionate bosoms aflaming with fire! 

",1
"Indian Love Song

She

LIKE a serpent to the calling voice of flutes, 
Glides my heart into thy fingers, O my Love! 
Where the night-wind, like a lover, leans above 
His jasmine-gardens and sirisha-bowers; 
And on ripe boughs of many-coloured fruits 
Bright parrots cluster like vermilion flowers. 


He

Like the perfume in the petals of a rose, 
Hides thy heart within my bosom, O my love! 
Like a garland, like a jewel, like a dove 
That hangs its nest in the asoka-tree. 
Lie still, O love, until the morning sows 
Her tents of gold on fields of ivory. ",1
"Indian Weavers

WEAVERS, weaving at break of day, 
Why do you weave a garment so gay? . . . 
Blue as the wing of a halcyon wild, 
We weave the robes of a new-born child.


Weavers, weaving at fall of night, 
Why do you weave a garment so bright? . . . 
Like the plumes of a peacock, purple and green, 
We weave the marriage-veils of a queen.


Weavers, weaving solemn and still, 
What do you weave in the moonlight chill? . . . 
White as a feather and white as a cloud, 
We weave a dead man's funeral shroud. 
",1
"Leili

The serpents are asleep among the poppies, 
The fireflies light the soundless panther's way 
To tangled paths where shy gazelles are straying, 
And parrot-plumes outshine the dying day. 
O soft! the lotus-buds upon the stream 
Are stirring like sweet maidens when they dream. 


A caste-mark on the azure brows of Heaven, 
The golden moon burns sacred, solemn, bright 
The winds are dancing in the forest-temple, 
And swooning at the holy feet of Night. 
Hush! in the silence mystic voices sing 
And make the gods their incense-offering. ",1
"Life

CHILDREN, ye have not lived, to you it seems 
Life is a lovely stalactite of dreams, 
Or carnival of careless joys that leap 
About your hearts like billows on the deep 
In flames of amber and of amethyst. 


Children, ye have not lived, ye but exist 
Till some resistless hour shall rise and move 
Your hearts to wake and hunger after love, 
And thirst with passionate longing for the things 
That burn your brows with blood-red sufferings. 


Till ye have battled with great grief and fears, 
And borne the conflict of dream-shattering years, 
Wounded with fierce desire and worn with strife, 
Children, ye have not lived: for this is life. 
",0
"My Dead Dream

HAVE YOU found me, at last, O my Dream? Seven eons ago 
You died and I buried you deep under forests of snow. 
Why have you come hither? Who bade you awake from your sleep 
And track me beyond the cerulean foam of the deep? 


Would you tear from my lintels these sacred green garlands of leaves? 
Would you scare the white, nested, wild pigeons of joy from my eaves? 
Would you touch and defile with dead fingers the robes of my priest? 
Would you weave your dim moan with the chantings of love at my feast? 

Go back to your grave, O my Dream, under forests of snow, 
Where a heart-riven child hid you once, seven eons ago. 
Who bade you arise from your darkness? I bid you depart! 
Profane not the shrines I have raised in the clefts of my heart. ",0
"Nightfall In The City Of Hyderabad

SEE how the speckled sky burns like a pigeon's throat, 
Jewelled with embers of opal and peridote. 


See the white river that flashes and scintillates, 
Curved like a tusk from the mouth of the city-gates. 


Hark, from the minaret, how the muezzin's call 
Floats like a battle-flag over the city wall. 


From trellised balconies, languid and luminous 
Faces gleam, veiled in a splendour voluminous. 


Leisurely elephants wind through the winding lanes, 
Swinging their silver bells hung from their silver chains. 


Round the high Char Minar sounds of gay cavalcades 
Blend with the music of cymbals and serenades. 


Over the city bridge Night comes majestical, 
Borne like a queen to a sumptuous festival. 
",1
"Ode to H.H. The Nizam Of Hyderabad

DEIGN, Prince, my tribute to receive, 
This lyric offering to your name, 
Who round your jewelled scepter bind 
The lilies of a poet's fame; 
Beneath whose sway concordant dwell 
The peoples whom your laws embrace, 
In brotherhood of diverse creeds, 
And harmony of diverse race:

The votaries of the Prophet's faith, 
Of whom you are the crown and chief 
And they, who bear on Vedic brows 
Their mystic symbols of belief; 
And they, who worshipping the sun, 
Fled o'er the old Iranian sea; 
And they, who bow to Him who trod 
The midnight waves of Galilee.

Sweet, sumptuous fables of Baghdad 
The splendours of your court recall, 
The torches of a Thousand Nights 
Blaze through a single festival; 
And Saki-singers down the streets, 
Pour for us, in a stream divine, 
From goblets of your love-ghazals 
The rapture of your Sufi wine.


Prince, where your radiant cities smile, 
Grim hills their sombre vigils keep, 
Your ancient forests hoard and hold 
The legends of their centuried sleep; 
Your birds of peace white-pinioned float 
O'er ruined fort and storied plain, 
Your faithful stewards sleepless guard 
The harvests of your gold and grain.

God give you joy, God give you grace 
To shield the truth and smite the wrong, 
To honour Virtue, Valour, Worth. 
To cherish faith and foster song. 
So may the lustre of your days 
Outshine the deeds Firdusi sung, 
Your name within a nation's prayer, 
Your music on a nation's tongue. 
",1
"Palanquin Bearers

Lightly, O lightly we bear her along,
She sways like a flower in the wind of our song;
She skims like a bird on the foam of a stream,
She floats like a laugh from the lips of a dream.
Gaily, O gaily we glide and we sing,
We bear her along like a pearl on a string.

Softly, O softly we bear her along,
She hangs like a star in the dew of our song;
She springs like a beam on the brow of the tide,
She falls like a tear from the eyes of a bride.
Lightly, O lightly we glide and we sing,
We bear her along like a pearl on a string. ",1
"Past and Future

The new hath come and now the old retires: 
And so the past becomes a mountain-cell, 
Where lone, apart, old hermit-memories dwell 
In consecrated calm, forgotten yet 
Of the keen heart that hastens to forget 
Old longings in fulfilling new desires. 


And now the Soul stands in a vague, intense 
Expectancy and anguish of suspense, 
On the dim chamber-threshold . . . lo! he sees 
Like a strange, fated bride as yet unknown, 
His timid future shrinking there alone, 
Beneath her marriage-veil of mysteries. ",0
"Song Of A Dream

ONCE in the dream of a night I stood 
Lone in the light of a magical wood, 
Soul-deep in visions that poppy-like sprang; 
And spirits of Truth were the birds that sang, 
And spirits of Love were the stars that glowed, 
And spirits of Peace were the streams that flowed 
In that magical wood in the land of sleep.


Lone in the light of that magical grove, 
I felt the stars of the spirits of Love 
Gather and gleam round my delicate youth, 
And I heard the song of the spirits of Truth; 
To quench my longing I bent me low 
By the streams of the spirits of Peace that flow 
In that magical wood in the land of sleep. 
",1
"Street Cries

WHEN dawn's first cymbals beat upon the sky, 
Rousing the world to labour's various cry, 
To tend the flock, to bind the mellowing grain, 
From ardent toil to forge a little gain, 
And fasting men go forth on hurrying feet, 
Buy bread, buy bread, rings down the eager street. 


When the earth falters and the waters swoon 
With the implacable radiance of noon, 
And in dim shelters koïls hush their notes, 
And the faint, thirsting blood in languid throats 
Craves liquid succour from the cruel heat, 
Buy fruit, buy fruit, steals down the panting street.


When twilight twinkling o'er the gay bazaars, 
Unfurls a sudden canopy of stars, 
When lutes are strung and fragrant torches lit 
On white roof-terraces where lovers sit 
Drinking together of life's poignant sweet, 
Buy flowers, buy flowers, floats down the singing street. 
",0
"Suttee

LAMP of my life, the lips of Death 
Hath blown thee out with their sudden breath; 
Naught shall revive thy vanished spark . . . 
Love, must I dwell in the living dark? 


Tree of my life, Death's cruel foot 
Hath crushed thee down to thy hidden root; 
Nought shall restore thy glory fled . . . 
Shall the blossom live when the tree is dead? 


Life of my life, Death's bitter sword 
Hath severed us like a broken word, 
Rent us in twain who are but one . . 
Shall the flesh survive when the soul is gone? ",0
"The Bangle Sellers

Bangle sellers are we who bear
Our shining loads to the temple fair...
Who will buy these delicate, bright
Rainbow-tinted circles of light?
Lustrous tokens of radiant lives,
For happy daughters and happy wives.

Some are meet for a maiden's wrist,
Silver and blue as the mountain mist,
Some are flushed like the buds that dream
On the tranquil brow of a woodland stream,
Some are aglow wth the bloom that cleaves
To the limpid glory of new born leaves

Some are like fields of sunlit corn,
Meet for a bride on her bridal morn,
Some, like the flame of her marriage fire,
Or, rich with the hue of her heart's desire,
Tinkling, luminous, tender, and clear,
Like her bridal laughter and bridal tear.

Some are purple and gold flecked grey
For she who has journeyed through life midway,
Whose hands have cherished, whose love has blest,
And cradled fair sons on her faithful breast,
And serves her household in fruitful pride,
And worships the gods at her husband's side. 
",1
"The Coromandel Fishers

Rise, brothers, rise; the wakening skies pray to the morning light, 
The wind lies asleep in the arms of the dawn like a child that has cried all night. 
Come, let us gather our nets from the shore and set our catamarans free, 
To capture the leaping wealth of the tide, for we are the kings of the sea! 

No longer delay, let us hasten away in the track of the sea gull's call, 
The sea is our mother, the cloud is our brother, the waves are our comrades all. 
What though we toss at the fall of the sun where the hand of the sea-god drives? 
He who holds the storm by the hair, will hide in his breast our lives. 

Sweet is the shade of the cocoanut glade, and the scent of the mango grove,
And sweet are the sands at the full o' the moon with the sound of the voices we love; 
But sweeter, O brothers, the kiss of the spray and the dance of the wild foam's glee; 
Row, brothers, row to the edge of the verge, where the low sky mates with the sea. ",1
"The Illusion of Love

Beloved, you may be as all men say
Only a transient spark
Of flickering flame set in loam of clay – 
I care not …since you kindle all my dark
With the immortal lustres of the day.

And as all men deem, dearest, you may be
Only a common shell
Chance-winnowed by the sea-winds from the sea –
The subtle murmurs of eternity.

And tho’ you are, like men or mortal race,
Only a hapless thing
That Death may mar and destiny efface – 
I care not … since unto my heart you bring
The very vision of God’s dwelling-place. ",1
"The Indian Gipsy

In tattered robes that hoard a glittering trace 
Of bygone colours, broidered to the knee, 
Behold her, daughter of a wandering race, 
Tameless, with the bold falcon's agile grace, 
And the lithe tiger's sinuous majesty. 

With frugal skill her simple wants she tends, 
She folds her tawny heifers and her sheep 
On lonely meadows when the daylight ends, 
Ere the quick night upon her flock descends 
Like a black panther from the caves of sleep. 

Time's river winds in foaming centuries 
Its changing, swift, irrevocable course 
To far off and incalculable seas; 
She is twin-born with primal mysteries, 
And drinks of life at Time's forgotten source",1
"The Pardah Nashin

HER life is a revolving dream 
Of languid and sequestered ease; 
Her girdles and her fillets gleam 
Like changing fires on sunset seas; 
Her raiment is like morning mist, 
Shot opal, gold and amethyst. 


From thieving light of eyes impure, 
From coveting sun or wind's caress, 
Her days are guarded and secure 
Behind her carven lattices, 
Like jewels in a turbaned crest, 
Like secrets in a lover's breast. 


But though no hand unsanctioned dares 
Unveil the mysteries of her grace, 
Time lifts the curtain unawares, 
And Sorrow looks into her face . . . 
Who shall prevent the subtle years, 
Or shield a woman's eyes from tears? 
",0
"The Poet To Death

TARRY a while, O Death, I cannot die 
While yet my sweet life burgeons with its spring; 
Fair is my youth, and rich the echoing boughs 
Where dhadikulas sing. 


Tarry a while, O Death, I cannot die 
With all my blossoming hopes unharvested, 
My joys ungarnered, all my songs unsung, 
And all my tears unshed. 


Tarry a while, till I am satisfied 
Of love and grief, of earth and altering sky; 
Till all my human hungers are fulfilled, 
O Death, I cannot die! 
",1
"The Poet's Love-Song

In noon-tide hours, O Love, secure and strong, 
I need thee not; mad dreams are mine to bind
The world to my desire, and hold the wind
A voiceless captive to my conquering song.
I need thee not, I am content with these:
Keep silence in thy soul, beyond the seas!

But in the desolate hour of midnight, when
An ectasy of starry silence sleeps 
And my soul hungers for thy voice, O then,
Love, like the magic of wild melodies,
Let thy soul answer mine across the seas. ",1
"
The Queen's Rival

QUEEN GULNAAR sat on her ivory bed, 
Around her countless treasures were spread; 

Her chamber walls were richly inlaid 
With agate, porphory, onyx and jade; 

The tissues that veiled her delicate breast, 
Glowed with the hues of a lapwing's crest; 

But still she gazed in her mirror and sighed 
""O King, my heart is unsatisfied."" 

King Feroz bent from his ebony seat: 
""Is thy least desire unfulfilled, O Sweet? 

""Let thy mouth speak and my life be spent 
To clear the sky of thy discontent."" 

""I tire of my beauty, I tire of this 
Empty splendour and shadowless bliss; 

""With none to envy and none gainsay, 
No savour or salt hath my dream or day."" 

Queen Gulnaar sighed like a murmuring rose: 
""Give me a rival, O King Feroz."" 

II

King Feroz spoke to his Chief Vizier: 
""Lo! ere to-morrow's dawn be here, 

""Send forth my messengers over the sea, 
To seek seven beautiful brides for me; 

""Radiant of feature and regal of mien, 
Seven handmaids meet for the Persian Queen."" 
. . . . . 

Seven new moon tides at the Vesper call, 
King Feroz led to Queen Gulnaar's hall 

A young queen eyed like the morning star: 
""I bring thee a rival, O Queen Gulnaar."" 

But still she gazed in her mirror and sighed: 
""O King, my heart is unsatisfied."" 

Seven queens shone round her ivory bed, 
Like seven soft gems on a silken thread, 

Like seven fair lamps in a royal tower, 
Like seven bright petals of Beauty's flower 

Queen Gulnaar sighed like a murmuring rose 
""Where is my rival, O King Feroz?"" 

III

When spring winds wakened the mountain floods, 
And kindled the flame of the tulip buds,

When bees grew loud and the days grew long, 
And the peach groves thrilled to the oriole's song, 

Queen Gulnaar sat on her ivory bed, 
Decking with jewels her exquisite head; 

And still she gazed in her mirror and sighed: 
""O King, my heart is unsatisfied."" 

Queen Gulnsar's daughter two spring times old, 
In blue robes bordered with tassels of gold, 

Ran to her knee like a wildwood fay, 
And plucked from her hand the mirror away.

Quickly she set on her own light curls 
Her mother's fillet with fringes of pearls;

Quickly she turned with a child's caprice 
And pressed on the mirror a swift, glad kiss. 

Queen Gulnaar laughed like a tremulous rose: 
""Here is my rival, O King Feroz."" 

",1
"The Royal Tombs Of Golconda

I MUSE among these silent fanes 
Whose spacious darkness guards your dust; 
Around me sleep the hoary plains 
That hold your ancient wars in trust. 

I pause, my dreaming spirit hears, 
Across the wind's unquiet tides, 
The glimmering music of your spears, 
The laughter of your royal brides. 

In vain, O Kings, doth time aspire 
To make your names oblivion's sport, 
While yonder hill wears like a tier 
The ruined grandeur of your fort. 

Though centuries falter and decline, 
Your proven strongholds shall remain 
Embodied memories of your line, 
Incarnate legends of your reign. 

O Queens, in vain old Fate decreed 
Your flower-like bodies to the tomb; 
Death is in truth the vital seed 
Of your imperishable bloom 

Each new-born year the bulbuls sing 
Their songs of your renascent loves; 
Your beauty wakens with the spring 
To kindle these pomegranate groves. 
",1
"The Snake Charmer

WHITHER dost thou hide from the magic of my flute-call? 
In what moonlight-tangled meshes of perfume, 
Where the clustering keovas guard the squirrel's slumber, 
Where the deep woods glimmer with the jasmine's bloom?

I'll feed thee, O beloved, on milk and wild red honey, 
I'll bear thee in a basket of rushes, green and white, 
To a palace-bower where golden-vested maidens 
Thread with mellow laughter the petals of delight.

Whither dost thou loiter, by what murmuring hollows, 
Where oleanders scatter their ambrosial fire? 
Come, thou subtle bride of my mellifluous wooing, 
Come, thou silver-breasted moonbeam of de- sire! ",1
"The Song Of Princess Zeb-Un-Nissa In Praise Of Her Own Beauty

WHEN from my cheek I lift my veil, 
The roses turn with envy pale, 
And from their pierced hearts, rich with pain, 
Send forth their fragrance like a wail. 


Or if perchance one perfumed tress 
Be lowered to the wind's caress, 
The honeyed hyacinths complain, 
And languish in a sweet distress. 


And, when I pause, still groves among, 
(Such loveliness is mine) a throng 
Of nightingales awake and strain 
Their souls into a quivering song. ",1
"The Soul's Prayer

In childhood's pride I said to Thee: 
'O Thou, who mad'st me of Thy breath, 
Speak, Master, and reveal to me 
Thine inmost laws of life and death. 

'Give me to drink each joy and pain 
Which Thine eternal hand can mete, 
For my insatiate soul can drain 
Earth's utmost bitter, utmost sweet. 

'Spare me no bliss, no pang of strife, 
Withhold no gift or grief I crave, 
The intricate lore of love and life 
And mystic knowledge of the grave.' 

Lord, Thou didst answer stern and low: 
'Child, I will hearken to thy prayer, 
And thy unconquered soul shall know 
All passionate rapture and despair. 

'Thou shalt drink deep of joy and fame, 
And love shall burn thee like a fire, 
And pain shall cleanse thee like a flame, 
To purge the dross from thy desire. 

'So shall thy chastened spirit yearn 
To seek from its blind prayer release, 
And spent and pardoned, sue to learn 
The simple secret of My peace. 

I, bending from my sevenfold height, 
Will teach thee of My quickening grace, 
Life is a prism of My light, 
And Death the shadow of My face.' 
",1
"To A Buddha Seated On A Lotus

LORD BUDDHA, on thy Lotus-throne, 
With praying eyes and hands elate, 
What mystic rapture dost thou own, 
Immutable and ultimate? 
What peace, unravished of our ken, 
Annihilate from the world of men? 

The wind of change for ever blows 
Across the tumult of our way, 
To-morrow's unborn griefs depose 
The sorrows of our yesterday. 
Dream yields to dream, strife follows strife, 
And Death unweaves the webs of Life.

For us the travail and the heat, 
The broken secrets of our pride, 
The strenuous lessons of defeat, 
The flower deferred, the fruit denied; 
But not the peace, supremely won, 
Lord Buddha, of thy Lotus-throne. 

With futile hands we seek to gain 
Our inaccessible desire, 
Diviner summits to attain, 
With faith that sinks and feet that tire; 
But nought shall conquer or control 
The heavenward hunger of our soul. 

The end, elusive and afar, 
Still lures us with its beckoning flight, 
And all our mortal moments are 
A session of the Infinite. 
How shall we reach the great, unknown 
Nirvana of thy Lotus-throne? 
",0
"To India

O YOUNG through all thy immemorial years! 
Rise, Mother, rise, regenerate from thy gloom, 
And, like a bride high-mated with the spheres, 
Beget new glories from thine ageless womb!


The nations that in fettered darkness weep 
Crave thee to lead them where great mornings break . . . . 
Mother, O Mother, wherefore dost thou sleep? 
Arise and answer for thy children's sake! 


Thy Future calls thee with a manifold sound 
To crescent honours, splendours, victories vast; 
Waken, O slumbering Mother and be crowned, 
Who once wert empress of the sovereign Past. 
",1
"To My Children

Jaya Surya

GOLDEN sun of victory, born 
In my life's unclouded morn, 
In my lambent sky of love, 
May your growing glory prove 
Sacred to your consecration, 
To my heart and to my nation. 
Sun of victory, may you be 
Sun of song and liberty. 

Padmaja

Lotus-maiden, you who claim 
All the sweetness of your name, 
Lakshmi, fortune's queen, defend you, 
Lotus-born like you, and send you 
Balmy moons of love to bless you, 
Gentle joy-winds to caress you. 
Lotus-maiden, may you be 
Fragrant of all ecstasy.

Ranadheera

Little lord of battle, hail 
In your newly-tempered mail! 
Learn to conquer, learn to fight 
In the foremost flanks of right, 
Like Valmiki's heroes bold, 
Rubies girt in epic gold. 
Lord of battle, may you be, 
Lord of love and chivalry.

Lilamani

Limpid jewel of delight 
Severed from the tender night 
Of your sheltering mother-mine, 
Leap and sparkle, dance and shine, 
Blithely and securely set 
In love's magic coronet. 
Living jewel, may you be 
Laughter-bound and sorrow-free. ",1
"To My Fairy Fancies

NAY, no longer I may hold you, 
In my spirit's soft caresses, 
Nor like lotus-leaves enfold you 
In the tangles of my tresses. 
Fairy fancies, fly away 
To the white cloud-wildernesses, 
Fly away!


Nay, no longer ye may linger 
With your laughter-lighted faces, 
Now I am a thought-worn singer 
In life's high and lonely places. 
Fairy fancies, fly away, 
To bright wind-inwoven spaces, 
Fly away! ",1
"To The God of Pain

UNWILLING priestess in thy cruel fane, 
Long hast thou held me, pitiless god of Pain, 
Bound to thy worship by reluctant vows, 
My tired breast girt with suffering, and my brows 
Anointed with perpetual weariness. 
Long have I borne thy service, through the stress 
Of rigorous years, sad days and slumberless nights, 
Performing thine inexorable rites. 


For thy dark altars, balm nor milk nor rice, 
But mine own soul thou'st ta'en for sacrifice: 

All the rich honey of my youth's desire, 
And all the sweet oils from my crushed life drawn, 
And all my flower-like dreams and gem-like fire 
Of hopes up-leaping like the light of dawn. 


I have no more to give, all that was mine 
Is laid, a wrested tribute, at thy shrine; 
Let me depart, for my whole soul is wrung, 
And all my cheerless orisons are sung; 
Let me depart, with faint limbs let me creep 
To some dim shade and sink me down to sleep. ",0
"To Youth

O YOUTH, sweet comrade Youth, wouldst thou be gone? 
Long have we dwelt together, thou and I; 
Together drunk of many an alien dawn, 
And plucked the fruit of many an alien sky. 


Ah, fickle friend, must I, who yesterday 
Dreamed forwards to long, undimmed ecstasy, 
Henceforward dream, because thou wilt not stay, 
Backward to transient pleasure and to thee? 


I give thee back thy false, ephemeral vow; 
But, O beloved comrade, ere we part, 
Upon my mournful eyelids and my brow 
Kiss me who hold thine image in my heart. ",0
"Transcience

Nay, do not grieve tho' life be full of sadness,
Dawn will not veil her spleandor for your grief,
Nor spring deny their bright, appointed beauty
To lotus blossom and ashoka leaf.

Nay, do not pine, tho' life be dark with trouble,
Time will not pause or tarry on his way;
To-day that seems so long, so strange, so bitter,
Will soon be some forgotten yesterday.

Nay, do not weep; new hopes, new dreams, new faces,
The unspent joy of all the unborn years,
Will prove your heart a traitor to its sorrow,
And make your eyes unfaithful to their tears. ",0
"Village Song

HONEY, child, honey, child, whither are you going? 
Would you cast your jewels all to the breezes blowing? 
Would you leave the mother who on golden grain has fed you? 
Would you grieve the lover who is riding forth to wed you?


Mother mine, to the wild forest I am going, 
Where upon the champa boughs the champa buds are blowing; 
To the köil-haunted river-isles where lotus lilies glisten, 
The voices of the fairy folk are calling me: O listen!


Honey, child, honey, child, the world is full of pleasure, 
Of bridal-songs and cradle-songs and sandal-scented leisure. 
Your bridal robes are in the loom, silver and saffron glowing, 
Your bridal cakes are on the hearth: O whither are you going?


The bridal-songs and cradle-songs have cadences of sorrow, 
The laughter of the sun to-day, the wind of death to-morrow. 
Far sweeter sound the forest-notes where forest-streams are falling; 
O mother mine, I cannot stay, the fairy-folk are calling. 
",0
"Anger fills my heart and soul Anger fills my heart and soul Anger takes a mighty toll Anger lessens but can never leave Anger you hope to never receive, Anger stays forever within Anger acts with the might of all sin Anger is deadly to all around Anger gets mad at the thought of sound Anger is the thoughts in my head Anger that’s mine all should dread Anger for me is different from you Anger you see tells me what to do Anger will sit and whisper in my ear Anger he sits and tells me all that you fear, Anger… He is here He’s here to stay Anger is the hole In which we lay Anger is And Anger will Always be with us He is in me, and he is in you He can make you do What he wants you to Anger will make you Make you cry Anger can make you Want to die Anger can make you Go insane Anger….. ... A blood filled rain No more anger No more….. Walk to the bright light  Shinning through that door…Not knowing what’s in store But even then Anger lives on But you… nevermore ",0
"anger anger is anger anger makes you scream anger makes you hate anger takes control anger want let go anger wants you to hurt anger wants you to sufer anger makes you mad anger makes you cry anger turns people against you anger is anger 
m
",0
anger anger is anger anger makes you scream anger makes you hate anger takes control anger want let go anger wants you to hurt anger wants you to sufer anger makes you mad anger makes you cry anger turns people against you anger is anger ,0
"anger anger is anger anger makes you scream anger makes you hate anger takes control anger want let go anger wants you to hurt anger wants you to suffer anger makes you mad anger makes you cry anger turns people against you anger is anger 
 ",0
"anger 

This ill temper I have is making me mad
I blow up and I don’t know why
I wish for just a moment I could handle my anger right
I wish for just a moment I could love you right
I wish my attitude would just go away
I wish my anger would stay at bay
This outlook I have on life needs to change
This outlook I have you needs to say the same
I love you deep down inside
I wish you would see
That you’re the only princess for me

The anger I have deep in side
Comes out when I least expect it
This anger I have in me should just go away
This anger I have is an annoyance
This anger I have has messed my life up
This anger I have is stupid
Anger you have messed up my love for you
Anger you have messed up my life
Anger you have destroyed who I am inside and out
Anger you are the devil
Anger you are all that is bad
This anger I have in me has made me fight
A fight that was not worth it

Anger you made me hit the wrong person
Anger you made me do the wrong things
Anger you are the feeling that I would never miss
Anger you have caused me so much sorrow
Anger you have caused nothing but grief.
Anger just go away ",0
"Anger My Friend/Enemy 

Anger is a form of fear
Anger is what I’m waiting to hear
Anger is deep down inside me
Anger drives me crazy
Anger is what turns me on
Anger is what turns me off
Anger is my enemy
Anger is my pal
Anger is gonna kill me
Anger is gonna save me
Anger might just help me 
Find my true love.............
..........................Mayb e?   

Anger and Me 

Anger is a form of fear
Anger is what I’m waiting to hear
Anger is deep down inside me
Anger drives me crazy
Anger is what turns me on
Anger is what turns me off
Anger is my enemy
Anger is my pal
Anger is gonna kill me
Anger is gonna save me
Anger might just help me 
Find my true love.............
..........................Mayb e? ",0
"Anger Is Evil 

Anger is evil, 
Anger is bad, 
Anger is when I'm mad.
Anger makes me scream and shout.
Anger makes me lose control.
Anger turns people against me.
Anger Makes me suffer...
Again Anger is Evil!",0
"PLENTY OF ANGER
There is plenty of anger inside of me
It has to stop
Why is there so much anger inside of me? 
My anger is part of my frustration
I have to control it now
My anger causes me plenty of trouble
There is plenty of anger inside of me
And what is anger do I know? 
Anger is a strong feeling of displasure
It is a grief that I have inside of me
How can I control it? 
What triggers my anger? 
Can I recognize it?",0
"anger 
anger is a force that can never die
anger is a force that lies deep within us
anger is the force that can change a man life 
anger is the force that can create a kill
anger is the force that can ruin your life
anger is the thing we all fear
anger is the force that will kill us all
anger is the force that we shall take to are grave",0
"The New Fake Me

The blade is cold
But not old

I didn’t go deep
I didn’t even weep

Just one cut is all I need
And my mind goes calm, while my cut bleeds

It was harmless but helped so much
I stopped being mad and such

No more angry thoughts went through my mind
Just fascination, everything else left behind

Is the start or the end?
All I know is I don’t want to disappoint my friend

Is it too late for me?
I thought I was getting better but I only pretended to be

The cut now stains my arm
Nothing big or deep, nothing to cause much harm

A cat scratch is what I’ll say
But I doubt people will see any day

They won’t see the real me and who I am
They won’t see my body is disconnected from my brain stem

I don’t want attention, I don’t deserve it
I play along with the world, but my candle is not lit

I’m a lost soul on this land
My minds drifting, my body sinking in sand

I’ve given up on people
It’s now me alone in my own steeple

I get so mad so quick
Like a switch on the wall, tense with every click

Maybe I’m only meant to be there for others
Don’t the daughters learn from the mothers?

Only my mother does not know me
She only sees who she wants to see

There’s no way her sweet child
Cut her arm to keep her mind from going wild

Do they realize their actions affect me so?
That sometimes they cause me to hit my low?

No they don’t, all they see is him
They can’t even see the pattern; my cups reached its brim.

He angers then he lies
To get people to take him back. I bet he even denies

The wrongs that he’s done
All because he thinks life is fun

But when will he see
That he’s just another wanna be

It’s possible I just don’t belong
There are parts of me I’ve discovered are gone

Like my patience to wait
I’m done waiting there’s nothing to debate

Once I’m of age you’ll barely see me
Once I get a car I’ll never be here to be

I witness to the yells or shouts
A witness to the pattern of oh okay and get out

A witness to tears and uproars
A witness to hurtful words and slamming doors

A witness to a father who’s confused
Because my mother is either okay or blowing a fuse

I’ll stop being the victim of being on the edge
Because I’ll stop being around, I won’t be on the ledge

I won’t be the victim of feeling guilty anymore
I won’t be the victim or witness anytime I walk out that door

Am I lost? That’s easy to say
Is there hope? We’ll see with each coming day.

My name does not matter all that matters is the story my friend
The one with a strong beginning, unclear middle, but no end.

It’s a screwed up world even a blind man could see
That to fake happiness you have to be who others expect you to be

",0
"I Don't Understand
How are you Daddy?
It's been forever since we've spoken.
I guess we let this whole time pass,
And now we're completely broken.

Do you miss me the way I wish you would?
I can't imagine you do.
You've never sent cards or letters,
Even though I'm missing you.

My past attempts seem to mean nothing,
It's nice to know you care.
And even though you don't know how,
I've always wished you were there.

So, how are you daddy?
It's been a while.
I miss your laugh
And I've forgotten your smile.

I'm not even gonna ask,
If you've ever missed me.
Through the unanswered phone calls and the time that's passed
The answers I can see.

It's funny how fast the time goes,
But six years have come and gone.
Maybe you thought I didn't need you,
But you were oh so wrong.

How are you daddy?
I hope you're doing well.
I'm learning how to deal with the pain,
I think you can probably tell.

Don't ever try to make things right,
They'll never be the same.
In fact if it makes you feel any better,
You can just forget my name.

To you I doubt I even exist,
I don't have a place in your world.
I hope you're doing well daddy, 
Love, your little girl",0
